stock_no,product_size,cost,product_type,buy_date,product_name
9204,6.65,855.46,clothing,2018-03-16,tie
9205,3.47,269.88,furniture,2018-06-22,sofa
9206,6.29,284.03,food,2015-03-25,beef
9207,0.26,994.38,food,2017-11-07,whey
9208,3.12,725.01,clothing,2017-06-25,underwear
9209,4.06,643.78,food,2017-12-23,roll
9210,1.96,307.8,furniture,2021-05-19,chair
9211,3.04,625.26,clothing,2016-12-18,polo
9212,9.55,406.25,clothing,2021-11-13,tie
9213,5.12,590.47,clothing,2020-03-02,tie
9214,1.22,818.07,clothing,2019-01-28,jeans
9215,4.0,880.52,clothing,2017-12-17,t-shirt
9216,6.86,623.04,food,2017-05-17,wrap
9217,2.29,156.67,food,2015-03-08,rice
9218,6.94,55.62,furniture,2017-11-05,desk
9219,2.82,831.62,furniture,2018-05-25,dining table
9220,7.41,764.98,food,2019-08-28,yoghurt
9221,5.83,558.67,furniture,2017-09-02,bed
9222,6.66,217.66,food,2019-12-15,noodles
9223,5.91,371.7,clothing,2021-12-23,trousers
9224,5.14,267.76,furniture,2016-04-30,chair
9225,8.14,515.89,food,2021-06-13,beef
9226,4.67,34.34,food,2015-07-13,bread
9227,4.69,916.39,furniture,2018-12-03,cot
9228,6.28,381.79,food,2021-04-05,sauce
9229,4.25,768.41,furniture,2020-12-04,cot
9230,2.72,915.39,food,2020-06-01,ice cream
9231,4.93,794.06,food,2021-09-14,whey
9232,1.51,486.57,food,2018-01-16,beef
9233,3.89,33.0,furniture,2020-02-02,chair
9234,5.32,747.2,furniture,2017-08-11,cot
9235,8.5,945.76,furniture,2020-11-04,chair
9236,4.08,535.47,clothing,2019-08-24,jeans
9237,7.65,409.44,food,2019-12-31,roll
9238,3.61,348.46,furniture,2020-03-06,dining table
9239,2.47,558.32,food,2018-06-14,yoghurt
9240,5.17,109.57,food,2017-08-17,ice cream
9241,7.62,790.37,clothing,2018-12-23,tie
9242,6.46,457.87,furniture,2020-05-31,shelves
9243,3.86,916.62,food,2020-07-06,bread
9244,7.41,40.17,furniture,2015-11-29,chair
9245,4.07,4.95,furniture,2016-05-05,shelves
9246,0.92,899.38,clothing,2017-12-27,skirt
9247,0.06,555.65,food,2020-04-25,roll
9248,6.23,540.03,furniture,2015-07-12,press
9249,0.62,4.7,furniture,2016-06-15,cot
9250,2.14,873.33,furniture,2015-10-29,chair
9251,4.31,98.18,clothing,2019-01-16,dress
9252,8.83,965.61,furniture,2019-05-20,cot
9253,0.17,993.43,food,2017-03-26,wrap
9254,4.41,472.84,furniture,2017-07-04,chair
9255,0.82,552.44,food,2018-10-08,roll
9256,4.1,997.6,food,2019-11-04,chicken
9257,7.83,961.75,food,2017-11-18,quinoa
9258,2.17,162.19,furniture,2021-09-19,desk
9259,1.71,830.15,food,2021-09-23,roll
9260,8.39,516.81,food,2021-01-02,yoghurt
9261,6.65,561.74,furniture,2016-03-15,cot
9262,6.87,794.76,furniture,2018-02-27,desk
9263,4.85,153.52,food,2019-08-16,sauce
9264,1.39,132.37,food,2020-07-22,wrap
9265,1.52,295.81,clothing,2019-03-15,dress
9266,7.85,694.58,clothing,2017-03-12,socks
9267,7.19,655.88,food,2020-12-10,beef
9268,6.79,882.54,clothing,2015-07-29,trousers
9269,4.71,392.01,clothing,2020-05-28,polo
9270,5.04,165.11,furniture,2015-12-23,dining table
9271,5.86,367.43,furniture,2018-02-06,sofa
9272,2.75,695.11,furniture,2015-05-07,bed
9273,7.11,369.4,food,2021-08-28,roll
9274,2.29,372.44,furniture,2020-11-08,sofa
9275,8.79,203.36,furniture,2016-03-17,desk
9276,1.54,287.02,furniture,2018-03-20,press
9277,2.44,661.08,clothing,2016-10-04,jeans
9278,5.95,237.96,clothing,2017-11-17,polo
9279,7.87,870.87,food,2017-02-26,quinoa
9280,4.87,418.73,food,2020-11-12,rice
9281,7.11,938.56,clothing,2016-05-05,skirt
9282,3.35,424.54,food,2015-11-16,rice
9283,1.64,944.87,food,2016-11-08,quinoa
9284,5.88,962.34,food,2017-05-31,bread
9285,8.8,295.12,furniture,2020-08-11,sofa
9286,7.15,549.5,clothing,2017-07-23,trousers
9287,1.68,420.68,food,2021-01-26,rice
9288,2.12,368.74,clothing,2018-05-05,skirt
9289,8.13,459.7,furniture,2019-09-23,sofa
9290,8.75,56.03,food,2017-07-22,noodles
9291,5.99,308.77,furniture,2016-06-15,desk
9292,5.84,288.36,clothing,2019-11-06,tie
9293,5.6,507.27,food,2021-02-16,whey
9294,0.78,865.01,clothing,2015-12-17,polo
9295,1.18,645.19,clothing,2019-04-03,shirt
9296,4.94,854.37,clothing,2020-02-26,underwear
9297,2.62,214.1,food,2016-05-30,quinoa
9298,7.61,484.2,furniture,2019-11-21,bed
9299,2.04,241.05,furniture,2019-10-20,sofa
9300,6.52,855.64,clothing,2017-08-27,socks
9301,5.64,389.96,food,2020-05-14,whey
9302,0.03,558.14,clothing,2017-11-16,trousers
9303,0.37,951.0,clothing,2017-11-29,t-shirt
9304,8.82,950.65,food,2021-04-03,roll
9305,8.36,540.69,clothing,2021-05-20,socks
9306,7.91,156.55,clothing,2018-06-05,jeans
9307,5.15,375.05,food,2021-09-11,yoghurt
9308,5.79,671.21,clothing,2015-12-06,trousers
9309,2.77,171.13,furniture,2015-01-09,bed
9310,0.4,751.65,food,2020-05-13,beef
9311,0.74,302.73,clothing,2021-12-31,socks
9312,1.42,311.7,clothing,2016-06-21,polo
9313,6.34,704.6,food,2018-04-26,noodles
9314,5.65,62.67,furniture,2017-01-04,desk
9315,7.2,280.85,food,2021-10-13,rice
9316,7.21,377.92,furniture,2019-05-22,chair
9317,9.11,95.02,food,2019-11-02,chicken
9318,8.48,13.88,food,2015-05-21,beef
9319,3.8,327.94,furniture,2021-02-24,bed
9320,6.89,759.98,furniture,2019-09-12,cot
9321,9.5,707.24,furniture,2021-12-23,desk
9322,3.61,842.51,food,2016-04-09,ice cream
9323,7.85,427.06,clothing,2020-03-14,tie
9324,4.68,240.49,furniture,2016-09-02,chair
9325,9.0,578.91,food,2016-02-12,rice
9326,8.93,23.09,food,2021-02-08,ice cream
9327,1.73,109.61,food,2021-09-02,yoghurt
9328,4.74,58.96,food,2021-01-17,whey
9329,4.43,891.48,furniture,2020-12-14,cot
9330,8.6,285.87,clothing,2016-06-15,underwear
9331,2.77,771.36,clothing,2017-06-01,polo
9332,2.91,722.72,food,2017-08-17,beef
9333,5.28,286.49,clothing,2017-08-14,t-shirt
9334,3.45,162.55,furniture,2020-02-12,desk
9335,0.23,960.73,food,2017-12-06,sauce
9336,2.93,650.23,food,2021-07-13,sauce
9337,1.56,671.0,food,2015-06-13,rice
9338,3.54,389.74,clothing,2021-07-01,jeans
9339,2.7,881.4,furniture,2017-03-12,cot
9340,0.46,954.36,clothing,2017-12-28,shirt
9341,8.27,479.13,clothing,2016-06-14,underwear
9342,3.52,735.52,furniture,2020-06-29,desk
9343,8.48,899.37,food,2018-07-26,whey
9344,1.85,380.37,clothing,2015-01-01,t-shirt
9345,9.45,84.83,furniture,2020-08-11,press
9346,8.52,153.21,clothing,2018-06-08,shirt
9347,4.08,687.36,clothing,2015-05-09,tie
9348,4.83,735.61,furniture,2020-02-25,dining table
9349,7.16,517.76,food,2021-01-06,bread
9350,7.23,659.73,food,2021-12-14,rice
9351,5.37,149.2,clothing,2020-07-19,t-shirt
9352,5.88,786.51,clothing,2016-06-07,dress
9353,4.87,99.62,clothing,2019-01-20,dress
9354,8.75,475.43,food,2017-05-12,beef
9355,0.03,811.38,food,2019-10-09,beef
9356,8.94,101.49,clothing,2017-11-05,polo
9357,2.49,782.92,furniture,2019-11-15,press
9358,6.42,307.54,furniture,2019-09-21,desk
9359,6.75,242.82,furniture,2015-06-13,chair
9360,7.33,347.26,clothing,2021-10-20,polo
9361,4.09,111.1,food,2021-09-12,sauce
9362,9.05,552.06,food,2017-10-07,noodles
9363,2.05,192.59,furniture,2020-02-28,chair
9364,4.43,776.6,food,2015-12-09,whey
9365,7.72,439.2,furniture,2019-09-18,chair
9366,8.48,11.0,food,2020-10-31,yoghurt
9367,3.27,836.07,clothing,2017-07-05,polo
9368,6.6,157.01,furniture,2020-12-10,bed
9369,6.56,34.75,furniture,2019-02-26,bed
9370,3.38,355.49,food,2017-12-08,yoghurt
9371,7.17,330.62,furniture,2020-09-09,desk
9372,4.85,755.76,clothing,2019-08-02,socks
9373,8.87,50.37,clothing,2020-04-17,underwear
9374,5.71,434.6,food,2020-01-25,ice cream
9375,9.23,465.54,food,2018-08-18,yoghurt
9376,9.08,836.32,food,2016-11-18,whey
9377,8.63,580.28,clothing,2020-03-14,jeans
9378,9.08,366.11,furniture,2015-05-14,press
9379,2.59,726.29,clothing,2021-07-13,jeans
9380,1.98,997.5,food,2017-09-04,noodles
9381,9.47,986.1,clothing,2018-05-22,skirt
9382,6.83,329.2,furniture,2017-01-24,chair
9383,1.02,687.17,furniture,2018-01-10,bed
9384,7.41,671.28,furniture,2020-12-10,desk
9385,7.08,27.94,furniture,2016-05-18,chair
9386,9.14,408.25,clothing,2016-04-20,socks
9387,8.84,103.58,clothing,2017-10-22,dress
9388,2.27,89.23,food,2021-07-20,beef
9389,6.74,339.76,food,2018-03-09,ice cream
9390,0.34,307.88,food,2020-11-28,sauce
9391,9.6,82.68,furniture,2020-11-28,cot
9392,1.91,69.48,furniture,2017-07-12,shelves
9393,6.04,161.44,food,2016-06-05,whey
9394,3.18,615.46,food,2018-05-31,ice cream
9395,7.45,631.22,furniture,2016-09-08,bed
9396,0.9,18.02,food,2021-09-11,beef
9397,3.38,880.43,food,2021-07-03,beef
9398,0.95,151.15,furniture,2015-07-26,shelves
9399,7.79,475.34,furniture,2016-03-02,cot
9400,7.99,118.11,clothing,2015-12-10,jeans
9401,4.3,425.23,furniture,2017-03-05,cot
9402,2.38,864.31,furniture,2016-09-05,press
9403,6.25,718.72,furniture,2017-08-18,cot
9404,6.29,216.38,clothing,2017-02-20,underwear
9405,5.59,778.02,food,2017-04-04,yoghurt
9406,2.86,626.9,clothing,2018-04-07,socks
9407,9.05,884.77,furniture,2020-11-12,bed
9408,4.97,325.19,food,2015-12-21,sauce
9409,9.15,129.81,furniture,2020-02-14,dining table
9410,1.65,592.27,food,2020-12-02,whey
9411,7.35,681.39,clothing,2019-09-28,polo
9412,1.31,107.52,furniture,2016-02-28,shelves
9413,4.13,115.6,food,2017-02-03,wrap
9414,0.79,570.21,furniture,2017-02-22,cot
9415,6.01,26.59,furniture,2016-03-03,press
9416,5.01,129.47,furniture,2018-11-05,desk
9417,4.29,86.78,food,2018-12-23,noodles
9418,2.55,892.37,food,2020-03-09,roll
9419,4.58,246.74,furniture,2015-03-04,desk
9420,4.46,977.44,food,2016-03-21,ice cream
9421,7.78,42.97,clothing,2020-02-28,skirt
9422,9.44,670.06,clothing,2019-06-16,t-shirt
9423,9.22,252.25,furniture,2020-04-26,desk
9424,1.43,912.34,clothing,2016-06-21,socks
9425,3.12,325.66,furniture,2018-07-17,cot
9426,8.3,624.03,food,2020-03-23,beef
9427,9.9,942.13,furniture,2020-06-27,bed
9428,6.7,627.01,furniture,2017-06-23,cot
9429,1.14,818.26,clothing,2015-08-21,tie
9430,6.18,181.92,furniture,2019-01-03,cot
9431,6.43,302.66,furniture,2021-10-21,chair
9432,5.29,995.8,clothing,2018-08-30,skirt
9433,2.66,342.15,furniture,2015-03-26,press
9434,8.72,173.82,food,2020-09-25,ice cream
9435,4.21,503.57,clothing,2020-08-12,underwear
9436,9.66,993.03,food,2021-11-27,sauce
9437,8.45,417.95,food,2015-08-21,roll
9438,6.53,540.54,furniture,2017-01-19,cot
9439,6.93,813.17,food,2018-02-25,whey
9440,6.4,546.65,food,2017-12-07,beef
9441,7.9,472.48,furniture,2016-12-27,cot
9442,8.36,121.26,food,2015-05-25,ice cream
9443,8.39,246.78,furniture,2021-07-21,cot
9444,4.6,655.18,furniture,2019-12-18,dining table
9445,5.91,955.1,food,2017-11-12,noodles
9446,1.83,569.4,clothing,2018-05-01,tie
9447,7.93,900.51,food,2016-12-04,bread
9448,7.8,684.96,food,2015-06-26,wrap
9449,8.36,802.27,clothing,2020-04-14,shirt
9450,0.66,350.48,clothing,2019-01-02,trousers
9451,0.43,531.58,furniture,2020-09-10,dining table
9452,9.46,536.22,furniture,2017-01-21,desk
9453,7.22,831.75,food,2019-03-01,whey
9454,9.72,352.52,clothing,2019-07-06,trousers
9455,8.02,230.43,furniture,2021-10-22,press
9456,5.01,658.02,food,2015-08-03,noodles
9457,7.4,999.48,clothing,2019-01-31,jeans
9458,5.08,808.0,furniture,2016-06-20,chair
9459,7.05,468.53,food,2018-05-28,sauce
9460,2.98,251.86,furniture,2019-04-27,shelves
9461,1.02,46.04,clothing,2018-08-08,skirt
9462,8.04,133.59,food,2016-12-11,beef
9463,3.92,593.65,furniture,2020-08-10,press
9464,1.82,228.4,furniture,2017-03-19,dining table
9465,0.38,881.86,food,2019-10-15,sauce
9466,8.69,1.14,clothing,2018-07-03,tie
9467,8.36,223.96,food,2016-02-07,rice
9468,6.69,516.8,furniture,2019-07-17,desk
9469,5.26,654.33,furniture,2021-08-10,bed
9470,8.39,51.83,clothing,2020-06-30,tie
9471,5.66,953.22,furniture,2020-11-29,sofa
9472,6.86,702.84,furniture,2021-07-20,desk
9473,9.68,478.18,food,2017-06-22,beef
9474,3.65,686.29,food,2019-10-12,chicken
9475,7.23,910.35,furniture,2020-05-30,dining table
9476,7.09,667.55,food,2015-03-01,quinoa
9477,1.53,406.31,food,2015-09-17,sauce
9478,6.22,735.04,food,2016-07-01,quinoa
9479,9.45,409.9,clothing,2020-04-13,t-shirt
9480,7.22,813.77,clothing,2018-12-23,jeans
9481,4.92,465.45,furniture,2020-08-14,chair
9482,1.29,700.59,furniture,2021-10-20,press
9483,8.7,413.01,clothing,2019-12-25,tie
9484,4.64,550.31,clothing,2018-11-21,jeans
9485,1.14,153.5,food,2019-09-29,wrap
9486,3.87,537.31,clothing,2021-06-30,tie
9487,8.62,357.07,furniture,2017-10-17,dining table
9488,9.06,681.26,furniture,2015-05-16,shelves
9489,6.38,159.71,clothing,2020-12-05,polo
9490,4.81,833.35,clothing,2020-04-29,shirt
9491,3.39,469.71,furniture,2020-05-11,shelves
9492,0.45,37.08,food,2017-12-15,yoghurt
9493,9.66,559.28,furniture,2015-06-16,desk
9494,3.26,683.58,furniture,2021-02-14,chair
9495,8.21,19.28,food,2018-10-16,quinoa
9496,9.68,234.03,food,2018-02-01,yoghurt
9497,9.61,597.72,furniture,2017-02-21,press
9498,1.11,256.44,clothing,2016-01-26,shirt
9499,7.96,12.11,furniture,2019-09-08,press
9500,2.66,627.2,food,2021-05-09,ice cream
9501,5.57,345.55,food,2021-10-15,rice
9502,5.07,770.11,clothing,2015-04-11,dress
9503,0.93,443.7,furniture,2021-05-06,desk
9504,2.97,68.99,food,2020-06-25,bread
9505,3.43,660.74,furniture,2016-07-15,dining table
9506,9.54,229.56,food,2017-03-12,noodles
9507,8.29,103.17,furniture,2019-02-22,press
9508,9.54,955.28,food,2019-08-20,roll
9509,1.74,775.0,food,2015-03-03,noodles
9510,4.24,513.83,clothing,2018-12-30,socks
9511,5.38,884.81,clothing,2016-11-23,trousers
9512,4.92,153.8,clothing,2015-10-06,polo
9513,4.58,381.19,clothing,2021-02-23,skirt
9514,4.48,229.79,furniture,2017-07-28,shelves
9515,6.1,318.94,furniture,2019-05-27,cot
9516,8.72,722.9,furniture,2015-06-05,cot
9517,2.53,347.14,food,2016-12-15,quinoa
9518,2.87,36.93,furniture,2017-06-15,chair
9519,2.44,599.05,food,2016-11-06,sauce
9520,4.26,352.08,clothing,2021-01-23,polo
9521,8.29,130.94,furniture,2016-12-22,chair
9522,4.63,758.16,clothing,2015-03-19,skirt
9523,6.66,979.75,food,2021-03-09,wrap
9524,5.12,134.4,food,2015-11-14,ice cream
9525,8.7,613.29,clothing,2016-07-02,t-shirt
9526,6.41,388.37,furniture,2016-06-16,desk
9527,5.87,138.78,furniture,2015-11-28,dining table
9528,8.15,401.85,food,2020-01-20,noodles
9529,2.7,744.45,furniture,2021-06-20,dining table
9530,2.94,397.9,furniture,2019-04-17,cot
9531,9.56,980.87,clothing,2021-06-05,t-shirt
9532,9.46,972.94,clothing,2016-07-24,t-shirt
9533,9.92,188.18,food,2021-01-06,chicken
9534,3.8,340.22,furniture,2015-09-19,desk
9535,2.3,272.42,food,2020-04-03,sauce
9536,7.23,722.77,clothing,2019-05-05,jeans
9537,6.25,948.44,furniture,2021-02-19,desk
9538,1.39,378.73,furniture,2021-02-11,shelves
9539,1.91,977.44,food,2015-01-12,quinoa
9540,4.11,772.69,furniture,2019-08-05,chair
9541,9.18,443.19,food,2016-01-01,bread
9542,2.08,825.45,furniture,2019-09-25,chair
9543,6.99,355.12,clothing,2018-03-31,t-shirt
9544,1.61,804.13,furniture,2016-04-08,shelves
9545,3.64,286.37,clothing,2015-08-06,t-shirt
9546,9.78,303.21,furniture,2017-04-12,sofa
9547,6.83,635.31,food,2018-11-29,chicken
9548,4.47,810.89,clothing,2016-07-20,jeans
9549,9.13,598.01,food,2021-07-17,ice cream
9550,7.77,397.7,furniture,2016-05-17,press
9551,3.06,980.96,clothing,2020-03-21,shirt
9552,9.28,222.76,furniture,2021-11-14,cot
9553,7.6,250.93,food,2020-10-28,beef
9554,9.76,686.23,furniture,2015-03-25,press
9555,1.75,892.24,clothing,2021-08-07,tie
9556,8.74,633.25,clothing,2017-06-30,socks
9557,7.83,518.51,furniture,2016-06-28,dining table
9558,1.85,63.25,food,2017-12-03,ice cream
9559,7.58,234.78,furniture,2019-10-22,chair
9560,4.95,913.27,clothing,2018-03-13,polo
9561,2.51,807.0,furniture,2019-07-31,desk
9562,4.25,33.35,clothing,2015-08-12,trousers
9563,7.76,868.63,food,2018-04-06,quinoa
9564,3.63,504.1,food,2019-08-20,rice
9565,8.33,35.58,food,2015-07-20,whey
9566,9.89,145.95,clothing,2020-01-05,underwear
9567,2.37,554.87,furniture,2017-05-08,sofa
9568,4.18,785.47,clothing,2016-01-09,shirt
9569,7.45,379.73,food,2019-02-20,wrap
9570,2.23,727.71,furniture,2016-03-01,shelves
9571,6.24,50.66,food,2019-01-14,quinoa
9572,3.79,734.29,clothing,2019-04-11,tie
9573,8.73,947.6,food,2019-07-02,noodles
9574,8.86,913.44,food,2016-12-25,bread
9575,2.36,403.33,food,2019-12-08,wrap
9576,3.76,551.75,food,2018-05-26,roll
9577,8.28,18.16,furniture,2020-05-01,press
9578,6.8,737.61,food,2018-07-18,quinoa
9579,0.85,866.02,furniture,2020-05-28,chair
9580,1.64,677.95,food,2016-02-10,sauce
9581,4.73,523.67,furniture,2017-01-26,shelves
9582,3.8,596.97,clothing,2021-01-24,polo
9583,4.8,667.7,food,2019-07-20,whey
9584,0.63,935.5,food,2015-05-09,rice
9585,3.31,828.75,furniture,2016-05-30,dining table
9586,7.91,874.61,food,2020-09-02,chicken
9587,9.59,947.74,food,2021-11-26,whey
9588,7.79,979.7,furniture,2018-06-05,press
9589,8.81,155.37,clothing,2018-06-01,socks
9590,4.09,248.15,furniture,2015-07-24,bed
9591,4.8,390.94,food,2021-02-24,roll
9592,0.03,647.86,clothing,2017-03-29,shirt
9593,8.59,475.67,food,2016-11-22,rice
9594,0.92,562.43,clothing,2016-04-25,underwear
9595,5.81,450.17,clothing,2016-12-01,socks
9596,3.18,429.23,food,2018-05-23,sauce
9597,6.85,2.37,food,2021-01-19,chicken
9598,8.01,677.89,clothing,2021-05-23,socks
9599,9.41,399.36,furniture,2018-01-18,press
9600,1.42,647.92,clothing,2017-12-31,dress
9601,2.63,148.65,furniture,2018-07-01,press
9602,4.2,921.22,furniture,2021-02-01,bed
9603,0.39,361.29,clothing,2021-07-05,shirt
9604,4.4,218.51,furniture,2016-01-23,sofa
9605,3.13,542.96,clothing,2015-03-19,tie
9606,1.74,63.41,furniture,2021-06-24,bed
9607,4.53,909.65,food,2015-11-30,chicken
9608,0.1,569.73,food,2017-05-11,beef
9609,9.0,96.92,furniture,2017-05-16,sofa
9610,6.92,405.19,furniture,2019-02-23,shelves
9611,9.19,192.69,furniture,2020-12-02,cot
9612,5.44,816.56,clothing,2018-02-18,skirt
9613,2.98,952.68,furniture,2019-07-06,shelves
9614,0.14,377.55,food,2020-01-19,rice
9615,5.82,536.17,furniture,2020-11-14,sofa
9616,3.69,568.66,clothing,2021-06-25,jeans
9617,2.67,783.85,clothing,2020-11-24,t-shirt
9618,1.06,77.0,food,2018-11-09,bread
9619,3.18,846.91,food,2016-02-12,quinoa
9620,5.32,877.57,furniture,2019-09-16,sofa
9621,1.71,656.27,clothing,2021-02-20,polo
9622,2.02,692.05,clothing,2018-05-06,underwear
9623,0.24,676.47,furniture,2015-12-28,shelves
9624,3.75,279.4,clothing,2019-04-05,trousers
9625,6.91,821.95,furniture,2019-10-01,bed
9626,7.23,794.67,food,2016-02-04,ice cream
9627,4.21,293.2,clothing,2020-04-23,jeans
9628,6.29,631.62,furniture,2017-04-04,chair
9629,0.03,980.86,furniture,2016-01-15,chair
9630,4.71,970.88,clothing,2021-08-08,trousers
9631,9.71,20.37,clothing,2016-06-17,socks
9632,9.58,434.01,clothing,2020-07-03,trousers
9633,5.93,652.8,furniture,2015-08-30,cot
9634,1.78,428.71,furniture,2017-09-07,bed
9635,4.3,184.54,food,2020-02-15,quinoa
9636,3.25,985.08,clothing,2019-07-04,skirt
9637,3.57,834.32,clothing,2018-12-07,shirt
9638,4.99,939.27,furniture,2021-10-27,chair
9639,6.91,482.38,food,2016-11-08,beef
9640,5.07,397.61,clothing,2020-02-03,skirt
9641,7.31,371.88,clothing,2016-07-27,tie
9642,5.52,668.16,food,2019-05-19,beef
9643,6.04,217.47,furniture,2017-03-21,cot
9644,1.07,450.96,furniture,2018-06-11,desk
9645,9.25,97.81,clothing,2021-07-28,underwear
9646,0.24,146.39,food,2019-06-05,wrap
9647,0.58,442.35,furniture,2021-12-04,sofa
9648,9.15,807.36,clothing,2015-07-23,jeans
9649,2.3,103.79,furniture,2016-10-04,chair
9650,6.44,54.7,clothing,2018-12-06,dress
9651,1.94,54.84,clothing,2020-11-14,jeans
9652,4.73,311.45,furniture,2015-05-15,sofa
9653,6.49,21.53,clothing,2016-08-20,trousers
9654,3.01,206.16,furniture,2020-07-13,bed
9655,9.43,724.18,food,2018-12-26,yoghurt
9656,7.64,75.68,food,2016-09-13,yoghurt
9657,0.78,124.37,clothing,2016-03-10,underwear
9658,7.87,254.62,food,2018-08-30,whey
9659,8.34,751.36,clothing,2018-11-20,tie
9660,0.87,321.06,clothing,2019-05-31,tie
9661,6.89,686.62,furniture,2021-10-14,sofa
9662,1.34,72.3,furniture,2020-08-23,desk
9663,5.78,920.29,food,2021-10-13,whey
9664,5.05,241.12,furniture,2016-07-21,desk
9665,6.28,71.91,furniture,2016-04-17,cot
9666,7.2,418.08,clothing,2018-10-24,skirt
9667,3.05,763.06,clothing,2015-11-15,polo
9668,5.74,913.43,food,2019-02-15,noodles
9669,1.44,657.68,food,2021-11-07,yoghurt
9670,6.74,487.62,furniture,2018-07-04,desk
9671,3.37,748.74,food,2019-03-20,yoghurt
9672,0.55,888.98,clothing,2015-04-11,jeans
9673,0.2,811.74,furniture,2021-09-18,desk
9674,2.52,448.52,food,2017-08-04,roll
9675,7.66,968.19,furniture,2019-07-23,sofa
9676,9.92,359.66,food,2019-01-10,yoghurt
9677,9.82,574.52,furniture,2019-01-15,sofa
9678,2.17,247.15,food,2019-08-16,ice cream
9679,1.22,772.96,furniture,2021-04-05,shelves
9680,9.7,394.92,food,2017-05-24,quinoa
9681,7.68,97.07,clothing,2015-04-29,skirt
9682,2.75,551.44,clothing,2019-11-02,trousers
9683,5.16,206.25,clothing,2017-08-17,jeans
9684,6.41,536.77,food,2016-08-19,roll
9685,1.32,967.22,clothing,2018-12-16,dress
9686,8.85,791.55,clothing,2016-12-05,shirt
9687,1.61,132.91,clothing,2015-10-09,tie
9688,0.34,496.73,clothing,2020-10-08,polo
